start	end	M4:HeadMovement	M4:janej	M4:yes	M4:no	M4:word01	M4:Face	M4:pitch	F2:pitch	M4:intensity	F2:intensity	M4:x-pos	M4:y-pos	M4:weight	M4:velocity-r	M4:velocity-clock	M4:velocity-x	M4:velocity-y	M4:acceleration-r	M4:acceleration-clock	M4:acceleration-x	M4:acceleration-y	M4:jerk-r	M4:jerk-clock	M4:jerk-x	M4:jerk-y
6880	6892			0	0	0	Smile	364.4007166458922	364.4007166458922	56.244741342869844	56.244741342869844	412.628000	83.717300	0.932658	0.221732	4	0.185133	0.122028	0.038590	8	-0.030728	0.023344	0.001001	1	0.000439	-0.000900
6884	6892			0	0	0	Smile	364.4007166458922	364.4007166458922	56.244741342869844	56.244741342869844	412.645000	83.750000	0.922589	0.171015	5	0.068450	0.156718	0.045420	8	-0.042372	0.016360	0.003136	1	0.001281	-0.002863
6888	6932			0	0	0	Smile	364.4007166458922	364.4007166458922	41.73629751367747	41.73629751367747	412.613000	83.760500	0.919119	0.173772	6	0.001083	0.173768	0.019899	8	-0.018959	0.006043	0.003228	2	0.003081	-0.000963
6892	6932			0	0	0	Smile	364.4007166458922	364.4007166458922	41.73629751367747	41.73629751367747	412.624000	84.690100	0.922120	0.174946	6	-0.003850	0.174903	0.022069	8	-0.019080	0.011090	0.005067	11	-0.003088	-0.004017
6896	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	412.621000	84.721000	0.919707	0.232412	7	-0.073033	0.220638	0.043612	9	-0.042568	-0.009486	0.008880	10	-0.007468	-0.004805
6900	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	412.602000	84.760200	0.897876	0.255248	8	-0.189367	0.171148	0.069109	10	-0.064340	-0.025227	0.011821	10	-0.009899	-0.006462
6904	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	412.605000	84.771600	0.905484	0.350465	8	-0.335167	0.102415	0.109475	10	-0.097706	-0.049378	0.012527	10	-0.010318	-0.007104
6908	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	412.577000	84.784400	0.875503	0.569241	9	-0.567383	-0.045950	0.146254	10	-0.127895	-0.070945	0.012520	12	-0.001695	-0.012404
6912	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	411.593000	85.728000	0.845472	0.866731	9	-0.846917	-0.184268	0.159495	11	-0.111575	-0.113973	0.017785	1	0.006652	-0.016494
6916	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	410.597000	84.781800	0.848426	1.126935	10	-1.015667	-0.488265	0.193584	11	-0.079786	-0.176377	0.017469	2	0.015105	-0.008775
6920	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	409.626000	84.718400	0.865012	1.446551	10	-1.129883	-0.903257	0.174295	12	-0.024269	-0.172597	0.017467	3	0.016924	0.004321
6924	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	407.615000	83.752900	0.875053	1.630276	11	-1.116400	-1.188045	0.138639	12	0.022021	-0.136879	0.019783	5	0.006674	0.018624
6928	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	405.642000	82.739700	0.885924	1.742727	11	-1.036300	-1.401135	0.063387	12	0.015112	-0.061559	0.028153	6	-0.001148	0.028130
6932	6936			0	0	0	Smile	335.39278881402436	335.39278881402436	61.264127927855114	61.264127927855114	405.562000	79.728300	0.877895	1.762694	11	-1.087100	-1.387553	0.033156	6	0.000210	0.033155	0.029711	6	-0.005849	0.029130
6936	6940			0	0	0	Smile	290.8135856682471	290.8135856682471	56.88495110600847	56.88495110600847	404.639000	76.766200	0.926772	1.696662	11	-1.106633	-1.286088	0.098937	6	-0.009325	0.098496	0.023492	6	-0.002393	0.023370
6940	6944			0	0	0	Smile	311.4301622976187	311.4301622976187	58.99432283520812	58.99432283520812	404.560000	76.706500	0.925178	1.502437	10	-1.087983	-1.036152	0.172061	6	-0.001596	0.172054	0.017267	6	0.002720	0.017051
6944	6952			0	0	0	Smile	229.92868605884047	229.92868605884047	56.78672493198927	56.78672493198927	403.583000	75.749700	0.911331	1.239752	10	-1.053883	-0.652928	0.208568	6	0.007474	0.208434	0.008143	3	0.008107	0.000765
6948	6960			0	0	0	Smile	340.7763194037796	340.7763194037796	41.824921029541365	41.824921029541365	400.601000	75.711600	0.878211	1.048857	9	-1.034817	-0.171045	0.193785	6	0.036672	0.190283	0.013282	2	0.011121	-0.007263
6952	6960			0	0	0	Smile	340.7763194037796	340.7763194037796	41.824921029541365	41.824921029541365	399.567000	75.708500	0.881582	0.916000	9	-0.904167	0.146762	0.167208	5	0.072580	0.150634	0.014645	2	0.011298	-0.009319
6956	6972			0	0	0	Smile	340.7763194037796	340.7763194037796	38.63117224361969	38.63117224361969	398.596000	75.746500	0.911347	0.884991	8	-0.798067	0.382490	0.160778	5	0.093191	0.131016	0.006501	1	0.003520	-0.005466
6960	6972			0	0	0	Smile	340.7763194037796	340.7763194037796	38.63117224361969	38.63117224361969	398.584000	76.709700	0.904606	0.908610	7	-0.582800	0.697077	0.168834	5	0.106847	0.130723	0.004833	11	-0.003047	-0.003752
6964	6996	Nod		0	0	1	Smile	132.44428416000176	132.44428416000176	66.3164206264833	66.3164206264833	398.567000	77.695300	0.875908	0.976095	7	-0.333833	0.917233	0.131023	5	0.084293	0.100309	0.014185	10	-0.010301	-0.009751
6968	6996	Nod		0	0	1	Smile	132.44428416000176	132.44428416000176	66.3164206264833	66.3164206264833	398.572000	77.737300	0.868634	1.110086	6	-0.231400	1.085700	0.079916	5	0.037129	0.070767	0.014881	11	-0.010131	-0.010900
6972	6996	Nod		0	0	1	Smile	132.44428416000176	132.44428416000176	66.3164206264833	66.3164206264833	397.610000	79.711000	0.847319	1.197761	6	-0.163517	1.186547	0.041882	5	0.024023	0.034307	0.011928	12	-0.002379	-0.011689
6976	7046	Nod		0	0	1	Smile	134.70035464809348	134.70035464809348	72.15576318715843	72.15576318715843	397.589000	81.704700	0.875596	1.213612	6	-0.144167	1.205018	0.017320	3	0.017218	0.001876	0.012689	12	-0.000409	-0.012683
6980	7046	Nod		0	0	1	Smile	134.70035464809348	134.70035464809348	72.15576318715843	72.15576318715843	397.573000	82.733800	0.896811	1.210214	6	-0.109683	1.205233	0.040413	1	0.023122	-0.033145	0.011836	12	0.000582	-0.011822
6984	7046	Nod		0	0	1	Smile	134.70035464809348	134.70035464809348	72.15576318715843	72.15576318715843	397.600000	83.752100	0.919349	1.120871	6	-0.062267	1.119140	0.076288	1	0.023346	-0.072628	0.013792	12	-0.001718	-0.013685
6988	7046	Nod		0	0	1	Smile	134.70035464809348	134.70035464809348	72.15576318715843	72.15576318715843	397.624000	84.751800	0.908830	0.887979	6	0.000917	0.887978	0.125627	12	0.015900	-0.124617	0.009362	11	-0.003282	-0.008768
6992	7046	Nod		0	0	1	Smile	134.70035464809348	134.70035464809348	72.15576318715843	72.15576318715843	397.624000	85.729500	0.872179	0.604061	6	-0.000900	0.604060	0.124413	12	-0.001246	-0.124407	0.006905	10	-0.006445	-0.002478
6996	7046	Nod		0	0	1	Smile	134.70035464809348	134.70035464809348	72.15576318715843	72.15576318715843	397.623000	86.747400	0.842239	0.383871	6	-0.003083	0.383858	0.130757	12	-0.019307	-0.129324	0.003980	10	-0.003293	-0.002235
7000	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	397.598000	86.730200	0.865624	0.136988	7	-0.074400	0.115023	0.142537	12	-0.026534	-0.140046	0.004893	8	-0.004318	0.002303
7004	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	397.586000	86.760400	0.855194	0.210773	11	-0.128533	-0.167047	0.126443	11	-0.040775	-0.119688	0.007372	6	0.001285	0.007259
7008	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	397.567000	85.757700	0.894105	0.433064	11	-0.225317	-0.369833	0.096588	12	-0.022371	-0.093961	0.007846	5	0.004958	0.006081
7012	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	397.577000	85.733000	0.883617	0.582530	11	-0.223517	-0.537942	0.083727	12	-0.003134	-0.083668	0.006628	3	0.006553	-0.000992
7016	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	396.557000	84.724200	0.907424	0.734083	11	-0.203050	-0.705442	0.102182	12	0.014662	-0.101124	0.006631	2	0.006186	-0.002389
7020	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	396.527000	83.750400	0.893541	0.985384	12	-0.166383	-0.971235	0.110504	1	0.028649	-0.106726	0.004082	3	0.004046	-0.000539
7024	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	395.589000	83.689600	0.890434	1.158147	12	-0.112383	-1.152682	0.099640	1	0.036710	-0.092631	0.009152	5	0.003831	0.008312
7028	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	396.559000	82.722100	0.882306	1.319749	12	-0.043000	-1.319048	0.076485	1	0.052861	-0.055278	0.005008	5	0.003472	0.003609
7032	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	396.574000	80.707000	0.864230	1.326704	12	0.106633	-1.322412	0.087850	2	0.066133	-0.057828	0.011016	5	0.005538	0.009523
7036	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	396.586000	77.744000	0.885115	1.525251	12	0.238483	-1.506492	0.087761	2	0.082593	-0.029672	0.013117	4	0.010855	0.007365
7040	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	396.608000	76.724900	0.926555	1.623396	1	0.467067	-1.554755	0.132618	3	0.132368	-0.008128	0.019633	5	0.013342	0.014404
7044	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	396.618000	75.695600	0.946978	1.712859	1	0.750183	-1.539842	0.170010	4	0.158522	0.061434	0.009448	5	0.002445	0.009126
7048	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	397.572000	75.656000	0.924492	1.715799	1	1.112967	-1.305860	0.166240	4	0.151600	0.068214	0.004961	8	-0.003844	0.003135
7052	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	398.579000	71.687000	0.847647	1.775444	2	1.333083	-1.172642	0.137710	4	0.120839	0.066045	0.012710	9	-0.012572	0.001869
7056	7072	Nod		0	0	0	Smile	196.59094887639677	196.59094887639677	53.28036390079414	53.28036390079414	400.573000	71.682200	0.833265	1.879620	2	1.533900	-1.086335	0.107345	4	0.083888	0.066975	0.021004	9	-0.020529	0.004443
7060	7120			0	0	0	Smile	222.34394860190014	222.34394860190014	43.841228378802654	43.841228378802654	403.575000	69.688800	0.882937	1.926382	2	1.685867	-0.932095	0.097588	6	0.011031	0.096962	0.019459	8	-0.018207	0.006867
7064	7120			0	0	0	Smile	222.34394860190014	222.34394860190014	43.841228378802654	43.841228378802654	405.554000	70.684000	0.882814	1.780135	2	1.623900	-0.729267	0.118933	7	-0.034267	0.113889	0.015974	9	-0.015506	0.003840
7068	7120			0	0	0	Smile	222.34394860190014	222.34394860190014	43.841228378802654	43.841228378802654	405.644000	68.681900	0.940242	1.609351	3	1.555517	-0.412770	0.150062	7	-0.076528	0.129082	0.009471	10	-0.007432	-0.005871
7072	7120			0	0	0	Smile	222.34394860190014	222.34394860190014	43.841228378802654	43.841228378802654	407.607000	68.675700	0.893020	1.359936	3	1.337300	-0.247095	0.113501	8	-0.092523	0.065741	0.012726	12	-0.002757	-0.012424
7076	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	409.602000	68.701500	0.872474	1.138854	3	1.133300	-0.112335	0.106537	8	-0.090304	0.056527	0.005601	12	0.000681	-0.005560
7080	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	409.629000	68.711100	0.867209	0.985381	3	0.980917	-0.093693	0.084062	8	-0.080261	0.024991	0.005233	12	-0.000336	-0.005222
7084	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	411.593000	68.719500	0.870949	0.845067	3	0.844733	0.023755	0.100043	8	-0.091291	0.040919	0.003567	10	-0.003242	-0.001487
7088	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	411.592000	69.684300	0.858499	0.601796	3	0.597817	0.069093	0.110350	9	-0.109809	0.010912	0.005073	12	-0.000263	-0.005066
7092	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	412.566000	68.725900	0.895243	0.409309	3	0.397583	0.097268	0.087239	9	-0.086527	0.011128	0.006985	3	0.006976	0.000366
7096	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	412.586000	68.736800	0.892416	0.304421	4	0.282867	0.112510	0.064704	9	-0.064157	0.008396	0.003731	2	0.003573	-0.001075
7100	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	412.608000	68.736900	0.905884	0.164057	4	0.119967	0.111905	0.063824	9	-0.063819	0.000727	0.003239	2	0.002862	-0.001516
7104	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	412.598000	69.671100	0.897181	0.089479	6	-0.005939	0.089281	0.040295	9	-0.040254	-0.001803	0.005921	2	0.005643	-0.001791
7108	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	412.583000	69.668700	0.901099	0.166850	7	-0.109896	0.125546	0.033278	9	-0.033255	-0.001256	0.002206	1	0.000945	-0.001993
7112	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	412.616000	69.690700	0.901328	0.166879	8	-0.136988	0.095305	0.033512	10	-0.027389	-0.019311	0.002082	3	0.002078	-0.000134
7116	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	412.613000	69.688300	0.912544	0.211737	8	-0.203828	0.057329	0.026283	9	-0.025622	-0.005857	0.006449	6	-0.000707	0.006410
7124	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	411.632000	69.705700	0.887443	0.251758	9	-0.244923	0.058267	0.037346	8	-0.030564	0.021460	0.004377	7	-0.001578	0.004082
7128	7132			0	0	0	Smile	111.19539636674018	111.19539636674018	35.755609522968825	35.755609522968825	411.583000	69.719500	0.858934	0.350770	8	-0.315933	0.152400	0.046716	8	-0.038485	0.026483	0.006287	7	-0.002178	0.005898
7132	7139			0	0	0	Smile	111.19539636674018	111.19539636674018	35.246142936033074	35.246142936033074	411.590000	69.710500	0.870443	0.445651	8	-0.411415	0.171298	0.062765	8	-0.045122	0.043628	0.004165	6	0.000268	0.004156
7136	7144			0	0	1	Smile	111.19539636674018	111.19539636674018	47.575996304912266	47.575996304912266	410.614000	69.731300	0.858468	0.602281	8	-0.521956	0.300506	0.067369	7	-0.035626	0.057178	0.003675	5	0.001142	0.003493
7140	7144			0	0	1	Smile	111.19539636674018	111.19539636674018	47.575996304912266	47.575996304912266	410.589000	70.676900	0.848014	0.753323	8	-0.581550	0.478848	0.072832	7	-0.031301	0.065762	0.005946	3	0.005895	-0.000776
7144	7152			0	0	1	Smile	111.19539636674018	111.19539636674018	52.45787143195902	52.45787143195902	409.627000	71.692600	0.823468	0.912013	8	-0.660800	0.628578	0.053061	6	-0.000176	0.053061	0.009860	2	0.008239	-0.005415
7148	7156			0	0	1	Smile	108.97205027521075	108.97205027521075	60.578234965902496	60.578234965902496	408.628000	70.705900	0.831371	0.919158	7	-0.597817	0.698188	0.044425	4	0.040444	0.018382	0.016614	2	0.011803	-0.011692
7152	7156			0	0	1	Smile	108.97205027521075	108.97205027521075	60.578234965902496	60.578234965902496	407.633000	72.687500	0.826642	0.827307	7	-0.467883	0.682292	0.072045	2	0.068990	-0.020760	0.015499	1	0.010050	-0.011799
7156	7160			0	0	1	Smile	109.55395921596603	109.55395921596603	61.09795325604331	61.09795325604331	407.599000	73.674400	0.842742	0.680348	7	-0.350700	0.582995	0.105094	2	0.091740	-0.051270	0.010904	1	0.006805	-0.008520
7160	7165			0	0	1	Smile	110.10610866342196	110.10610866342196	62.41058942495843	62.41058942495843	406.645000	74.689900	0.861020	0.495267	6	-0.119100	0.480733	0.133627	2	0.118259	-0.062219	0.003919	12	0.000999	-0.003789
7164	7172			0	0	1	Smile	112.61745942847028	112.61745942847028	57.938307694719605	57.938307694719605	407.593000	74.716900	0.875354	0.418687	5	0.130233	0.397917	0.122948	2	0.100621	-0.070651	0.005164	9	-0.005122	-0.000664
7168	7172			0	0	1	Smile	112.61745942847028	112.61745942847028	57.938307694719605	57.938307694719605	407.591000	74.694900	0.849595	0.350362	4	0.298117	0.184065	0.115686	2	0.081809	-0.081796	0.009092	7	-0.005917	0.006903
7172	7176			0	0	1	Smile	112.61745942847028	112.61745942847028	59.43831618787766	59.43831618787766	407.620000	74.664000	0.842449	0.437426	3	0.431917	0.069207	0.069656	2	0.065099	-0.024780	0.013581	7	-0.007892	0.011053
7176	7179			0	0	1	Smile	112.61745942847028	112.61745942847028	59.26473043406819	59.26473043406819	408.619000	74.670700	0.848594	0.582963	3	0.579283	0.065400	0.041949	3	0.040650	-0.010356	0.010424	8	-0.009274	0.004759
7180	7184			0	0	1	Smile	144.78410698077667	144.78410698077667	54.256537072180194	54.256537072180194	409.595000	74.691200	0.859875	0.584773	3	0.582617	0.050170	0.000812	2	0.000751	-0.000309	0.010626	9	-0.010593	0.000841
7184	7188			0	0	1	Smile	144.78410698077667	144.78410698077667	50.293514225516304	50.293514225516304	409.614000	74.708700	0.863265	0.584258	3	0.583067	0.037285	0.018183	10	-0.016949	-0.006584	0.007944	10	-0.007635	-0.002194
7188	7192			0	0	1	Smile	144.78410698077667	144.78410698077667	58.29757151678811	58.29757151678811	410.593000	74.717300	0.866317	0.517922	3	0.517533	0.020050	0.048609	9	-0.047352	-0.010983	0.007672	9	-0.007543	-0.001403
7192	7196			0	0	1	Smile	111.60347307838819	111.60347307838819	57.20020253376799	57.20020253376799	411.579000	75.656900	0.894536	0.384851	3	0.384850	0.001045	0.064772	9	-0.063486	-0.012845	0.000734	3	0.000733	-0.000052
7196	7200			0	0	1	Smile	102.95041136104794	102.95041136104794	57.844421721340005	57.844421721340005	411.606000	74.711800	0.891490	0.269696	3	0.269067	-0.018410	0.041527	10	-0.039960	-0.011298	0.003076	2	0.002466	-0.001837
7200	7204			0	0	1	Smile	79.34020984313723	79.34020984313723	58.65286262559279	58.65286262559279	411.618000	74.718700	0.896083	0.252149	3	0.249567	-0.035997	0.047886	10	-0.041263	-0.024299	0.006620	2	0.005152	-0.004158
7204	7208			0	0	1	Smile	79.34020984313723	79.34020984313723	59.188374839311706	59.188374839311706	411.637000	74.681400	0.882126	0.166155	2	0.117683	-0.117295	0.049703	11	-0.025937	-0.042399	0.005913	2	0.005466	-0.002255
7208	7212			0	0	1	Smile	79.34020984313723	79.34020984313723	57.019635569299616	57.019635569299616	411.605000	74.690100	0.873690	0.267326	1	0.100333	-0.247783	0.040267	12	-0.001101	-0.040252	0.005989	3	0.005895	0.001058
7212	7216			0	0	1	Smile	79.34020984313723	79.34020984313723	57.57869221194667	57.57869221194667	411.606000	74.681500	0.867634	0.296803	1	0.129650	-0.266988	0.025813	1	0.012396	-0.022641	0.003950	5	0.001395	0.003696
7216	7220			0	0	1	Smile	225.68670418347054	225.68670418347054	55.23228959730936	55.23228959730936	412.577000	74.686600	0.885707	0.349632	1	0.147233	-0.317120	0.022423	12	0.005266	-0.021796	0.004717	7	-0.002747	0.003835
7220	7224			0	0	1	Smile	225.68670418347054	225.68670418347054	49.81840056739553	49.81840056739553	411.613000	73.707900	0.851824	0.363896	1	0.148817	-0.332075	0.004015	9	-0.004015	0.000021	0.007759	8	-0.006026	0.004888
7224	7228			0	0	1	Smile	225.68670418347054	225.68670418347054	49.299690353044156	49.299690353044156	412.607000	72.709100	0.879931	0.343737	1	0.133750	-0.316648	0.029534	9	-0.029200	0.004426	0.008644	7	-0.005243	0.006872
7228	7232			0	0	0	Smile	225.68670418347054	225.68670418347054	36.60941253873329	36.60941253873329	412.578000	72.701800	0.873670	0.334254	12	0.035700	-0.332342	0.052334	8	-0.041260	0.032195	0.005951	7	-0.002189	0.005533
7232	7236			0	0	0	Smile	225.68670418347054	225.68670418347054	32.039654589101104	32.039654589101104	412.618000	72.680500	0.879121	0.242570	12	-0.062217	-0.234455	0.062276	7	-0.039330	0.048286	0.002106	2	0.001608	-0.001360
7236	7240			0	0	0	Smile	225.68670418347054	225.68670418347054	32.970707185354854	32.970707185354854	412.616000	72.691700	0.878263	0.130849	11	-0.080583	-0.103092	0.039475	7	-0.023773	0.031514	0.004963	2	0.004303	-0.002472
7240	7244			0	0	0	Smile	225.68670418347054	225.68670418347054	33.42584762253272	33.42584762253272	412.592000	72.687300	0.866067	0.184752	10	-0.164167	-0.084750	0.031705	8	-0.023219	0.021590	0.007729	1	0.003991	-0.006619
7244	7248			0	0	0	Smile	225.68670418347054	225.68670418347054	46.250618987147064	46.250618987147064	411.626000	71.711100	0.856347	0.170724	10	-0.163317	-0.049742	0.006457	2	0.004991	-0.004096	0.008349	1	0.003957	-0.007351
7248	7252			0	0	0	Smile	225.68670418347054	225.68670418347054	60.07902743875618	60.07902743875618	411.632000	72.680800	0.854378	0.171817	10	-0.151017	-0.081945	0.024453	12	-0.002218	-0.024352	0.003871	12	-0.000285	-0.003860
7252	7256			0	0	0	Smile	250.7821801142579	250.7821801142579	61.1126187726396	61.1126187726396	411.618000	72.676400	0.843649	0.248373	10	-0.184383	-0.166408	0.030454	12	-0.001508	-0.030417	0.001789	7	-0.000480	0.001723
7256	7260			0	0	0	Smile	238.51805046767186	238.51805046767186	59.249209082239545	59.249209082239545	411.605000	71.701900	0.838715	0.284186	11	-0.184483	-0.216165	0.009211	12	0.000627	-0.009190	0.008730	7	-0.003771	0.007874
7260	7264			0	0	0	Smile	119.76752904218404	119.76752904218404	47.544835034911735	47.544835034911735	411.627000	72.698900	0.847390	0.226546	11	-0.153900	-0.166247	0.028769	7	-0.016887	0.023292	0.010918	7	-0.006513	0.008762
7264	7266			0	0	0	Smile	119.76752904218404	119.76752904218404	38.35025252205013	38.35025252205013	411.590000	71.697300	0.845822	0.263671	10	-0.237200	-0.115145	0.060233	8	-0.047002	0.037668	0.007553	7	-0.003597	0.006641
7268	7272			0	0	1	Smile	119.76752904218404	119.76752904218404	34.690827263660566	34.690827263660566	410.608000	70.688900	0.852406	0.350621	9	-0.350617	0.001757	0.074771	7	-0.041135	0.062439	0.008022	5	0.003448	0.007243
7272	7276			0	0	1	Smile	119.76752904218404	119.76752904218404	53.81389005456471	53.81389005456471	410.607000	70.697600	0.843335	0.432269	8	-0.416400	0.116048	0.075734	7	-0.023057	0.072138	0.006850	3	0.006652	-0.001634
7276	7280	Nod		0	0	1	Smile	119.76752904218404	119.76752904218404	55.795212571757446	55.795212571757446	410.595000	71.699700	0.823938	0.485423	8	-0.434050	0.217338	0.055305	6	0.001508	0.055284	0.006072	2	0.004602	-0.003960
7280	7284	Nod		0	0	1	Smile	113.00029802107103	113.00029802107103	61.44978790954842	61.44978790954842	409.595000	72.690800	0.833743	0.542606	8	-0.398167	0.368625	0.061604	6	0.007293	0.061171	0.006131	12	0.000320	-0.006123
7284	7288	Nod		0	0	1	Smile	106.84043404153743	106.84043404153743	60.49164617629572	60.49164617629572	408.628000	72.710600	0.832156	0.619121	7	-0.382817	0.486582	0.019217	6	-0.002172	0.019094	0.011832	12	-0.000909	-0.011797
